,track_id,set_split,artist_id,artist_name,artist_favorites,track_title,track_date,track_genre_top,track_genres,track_favorites,track_interest,track_listens
7393,38776,test,9237,Sláinte,77,Silver Spear,2010-11-05 15:19:20,International,"[2, 177]",9,21801,11852
7394,38777,test,9237,Sláinte,77,Star of the County Down,2010-11-05 15:19:20,International,"[2, 177]",18,14373,7223
7395,38778,test,9237,Sláinte,77,"Gander in the Pratie Hole, Morrison's Jig, Drowsy Maggie",2010-11-05 15:19:22,International,"[2, 177]",21,19303,9414
7396,38779,test,9237,Sláinte,77,Carolan's Draught,2010-11-05 15:19:22,International,"[2, 177]",14,19413,10295
7397,38780,test,9237,Sláinte,77,Maid Behind the Bar,2010-11-05 15:19:23,International,"[2, 177]",16,19794,10695
7398,38781,test,9237,Sláinte,77,"Denis Murphy's, John Ryan's",2010-11-05 15:19:24,International,"[2, 177]",8,17496,9765
7399,38782,test,9237,Sláinte,77,Wild Mountain Thyme,2010-11-05 15:19:25,International,"[2, 177]",18,15740,9266
7400,38783,test,9237,Sláinte,77,Banish,2010-11-05 15:19:25,International,"[2, 177]",34,25394,14663
7401,38784,test,9237,Sláinte,77,Julia Delaney,2010-11-05 15:19:25,International,"[2, 177]",35,26739,14552
7402,38785,test,9237,Sláinte,77,"Si Beag Si Mor, Snowy Path",2010-11-05 15:19:27,International,"[2, 177]",18,22837,13981
7403,38817,test,9237,Sláinte,77,The Banshee. Gravel Walks. The Old Copperplate,2010-11-07 09:45:48,International,[177],21,23044,12675
7404,38818,test,9237,Sláinte,77,Mairi's Wedding,2010-11-07 09:45:49,International,[177],9,23704,12528
7405,38819,test,9237,Sláinte,77,The Butterfly. Kid on the Mountain,2010-11-07 09:45:49,International,[177],21,23695,11579
7406,38820,test,9237,Sláinte,77,Fear a Bhata,2010-11-07 09:45:50,International,[177],5,14836,8614
7407,38821,test,9237,Sláinte,77,Britches Full of Stitches. Munster Bank. Bill Sullivan's (The A Polkas),2010-11-07 09:45:51,International,[177],10,18472,9934
7408,38822,test,9237,Sláinte,77,The Manx Lullaby,2010-11-07 09:45:51,International,[177],9,14434,8376
7409,38823,test,9237,Sláinte,77,Scully's Reel. Mrs McLeod's. Cooley's Reel,2010-11-07 09:45:52,International,[177],8,18417,8609
7410,38824,test,9237,Sláinte,77,Lakes of Pontchartrain,2010-11-07 09:45:54,International,[177],9,15224,8795
7411,38825,test,9237,Sláinte,77,Lark in the Morning. The Atholl Highlanders,2010-11-07 09:45:54,International,[177],31,24575,11416
7412,38826,test,9237,Sláinte,77,She Moved Through the Fair,2010-11-07 09:45:55,International,[177],25,17854,9212
7413,38827,test,9237,Sláinte,77,The Crosses of Annagh. The Humors of Tulla. The Cup of Tea,2010-11-07 09:45:56,International,[177],16,17962,8566
7414,38828,test,9237,Sláinte,77,Denis Murphy's Polka. I'll Tell Me Ma. John Ryan's Polka,2010-11-07 09:45:57,International,[177],14,15380,8938
7415,38829,test,9237,Sláinte,77,Fanny Power,2010-11-07 09:45:57,International,[177],13,22536,12060
7416,38830,test,9237,Sláinte,77,Jig of Slurs. Dublin Reel - Merry Blacksmith. The Mountain Road,2010-11-07 09:45:59,International,[177],32,26245,12910
7417,38833,test,9237,Sláinte,77,Black Velvet Band,2010-11-07 10:26:21,International,[177],8,16635,10942
7418,38834,test,9237,Sláinte,77,Sally Gardens,2010-11-07 10:26:22,International,[177],20,25897,17269
7419,39316,test,9336,John Badger & The Moustache Riders of Doom,16,Hart Island,2010-11-16 16:34:51,Experimental,"[38, 47, 125]",1,2941,745
7420,39317,test,9336,John Badger & The Moustache Riders of Doom,16,Brave New World,2010-11-16 16:35:05,Experimental,"[38, 47, 125]",1,3006,703
7421,39318,test,9336,John Badger & The Moustache Riders of Doom,16,A Dream of Heaven in a Terminal Ward,2010-11-16 16:36:58,Experimental,"[38, 47, 125]",2,2741,1047
7422,39605,test,9403,UltraCat,21,Disco High,2010-11-23 10:58:42,Electronic,"[15, 182]",81,41610,25648
7423,39607,test,9403,UltraCat,21,Unexpected Little Happenings,2010-11-23 14:58:44,Electronic,"[15, 182]",23,25537,12445
7424,40229,test,77,Big Blood,219,The Sound & The Sea,2010-12-05 22:39:34,Folk,[17],2,3425,1569
7425,40230,test,77,Big Blood,219,Lay Your Head On The Rails (& Comeback),2010-12-05 22:39:36,Folk,[17],0,1696,949
7426,40231,test,77,Big Blood,219,Mouth of Seven Tongues,2010-12-05 22:39:37,Folk,[17],0,1992,729
7427,40232,test,77,Big Blood,219,South of Portland,2010-12-05 22:39:38,Folk,[17],3,2800,1098
7428,40233,test,77,Big Blood,219,Destin Rain,2010-12-05 22:39:38,Folk,[17],6,3388,1739
7429,40234,test,77,Big Blood,219,Oh My Child,2010-12-05 23:21:13,Folk,[17],5,8437,6385
7430,40235,test,77,Big Blood,219,"This is Record, OK?",2010-12-05 23:21:15,Folk,[17],1,3051,1812
7431,40236,test,77,Big Blood,219,Waiting Is ...,2010-12-05 23:21:15,Folk,[17],2,2793,1649
7432,40237,test,77,Big Blood,219,Moo-Hoo,2010-12-05 23:21:16,Folk,[17],1,3027,1764
7433,40238,test,77,Big Blood,219,AIRAID AIR RAID,2010-12-05 23:21:16,Folk,[17],1,3044,1911
7434,40239,test,77,Big Blood,219,She-Wander(er),2010-12-05 23:21:17,Folk,[17],13,5277,3418
7435,40240,test,77,Big Blood,219,Creepin' Crazy Time,2010-12-05 23:21:18,Folk,[17],14,8157,5798
7436,40241,test,77,Big Blood,219,Reverse Hymnal,2010-12-05 23:21:19,Folk,[17],6,4128,2854
7437,40242,test,77,Big Blood,219,Song for RO-HE-GE,2010-12-05 23:21:21,Folk,[17],3,3777,1753
7438,40243,test,77,Big Blood,219,Coming Home Pt. III,2010-12-05 23:21:22,Folk,[17],4,3648,2304
7439,40244,test,77,Big Blood,219,... Is All We Have,2010-12-05 23:21:22,Folk,[17],14,5189,3174
7440,40245,test,77,Big Blood,219,Ringers in the Fold,2010-12-05 23:21:23,Folk,[17],7,5366,3986
7441,40844,test,9527,Raw Stiles,5,E.M.F.H.,2010-12-15 23:19:12,Electronic,"[15, 401]",25,18009,14194
7442,40845,test,9527,Raw Stiles,5,Rouge,2010-12-15 23:19:12,Electronic,"[15, 401]",61,24802,19321
7443,41019,test,9628,Bankil,0,Manifesto,2010-12-19 12:14:25,International,"[79, 602]",3,4242,3412
7444,41310,test,9744,Funny Cry Happy,0,Mercury Spring,2010-12-23 21:39:25,Folk,[33],0,10081,5702
7445,42018,test,9933,Electronischebasisgeluide,0,La boite a track (Spain),2011-01-09 02:55:47,Electronic,"[15, 181, 182]",1,5560,4629
7446,42040,test,6441,Coolzey,25,Enjoy Your Holiday,2011-01-09 13:43:18,Hip-Hop,[21],4,4145,2387
7447,42129,test,9957,Colin Shaddick & Roger Nicholls,3,Full-A-Blues,2011-01-10 20:00:25,Experimental,[514],7,1891,1084
7448,42135,test,9957,Colin Shaddick & Roger Nicholls,3,E Boogie,2011-01-10 20:00:30,Experimental,[514],5,1694,943
7449,42138,test,9957,Colin Shaddick & Roger Nicholls,3,Capture My Soul,2011-01-10 20:00:32,Experimental,[514],4,1432,930
7450,42139,test,9957,Colin Shaddick & Roger Nicholls,3,Bebop Rain,2011-01-10 20:00:34,Experimental,[514],3,1768,1244
7451,42141,test,9957,Colin Shaddick & Roger Nicholls,3,Smoke In The Blues Bar,2011-01-10 20:00:35,Experimental,[514],3,1816,1229
7452,42146,test,9957,Colin Shaddick & Roger Nicholls,3,Blues For Brownie,2011-01-10 20:00:39,Experimental,[514],5,2243,1379
7453,42372,test,9067,Broke For Free,963,Only Instrumental,2011-01-18 08:05:14,Electronic,"[15, 184]",130,60770,37247
7454,42373,test,9067,Broke For Free,963,Mell's Parade,2011-01-18 12:05:16,Electronic,"[15, 184]",53,28637,17089
7455,42374,test,9067,Broke For Free,963,My Luck,2011-01-18 12:05:17,Electronic,"[15, 184]",66,34997,21298
7456,42375,test,9067,Broke For Free,963,Day Bird,2011-01-18 12:05:17,Electronic,"[15, 184]",114,41493,26004
7457,42376,test,9067,Broke For Free,963,My Always Mood,2011-01-18 12:05:18,Electronic,"[15, 184]",123,53001,34975
7458,42377,test,9067,Broke For Free,963,Night Owl,2011-01-18 12:05:20,Electronic,"[15, 184]",1482,3293557,543252
7459,42463,test,9990,Yves Rakotomalala,5,A 1 still a rambler,2011-01-19 17:14:49,Folk,[33],5,2820,1965
7460,43516,test,10174,Eastern Watershed Klezmer Quartet,1,Varshaver,2011-02-14 15:31:53,International,[741],5,2199,1608
7461,43517,test,10174,Eastern Watershed Klezmer Quartet,1,Heifitz' Frailach,2011-02-14 15:32:36,International,[741],2,2297,1636
7462,43518,test,10174,Eastern Watershed Klezmer Quartet,1,Dance Medley,2011-02-14 15:32:36,International,[741],4,2696,1939
7463,43519,test,10174,Eastern Watershed Klezmer Quartet,1,"Play It Again, Dave",2011-02-14 15:32:38,International,[741],1,2268,1716
7464,43520,test,10174,Eastern Watershed Klezmer Quartet,1,Der Heyser Bulgar,2011-02-14 15:32:38,International,[741],5,2470,1754
7465,43521,test,10174,Eastern Watershed Klezmer Quartet,1,Sammy's Medley,2011-02-14 15:32:39,International,[741],4,3257,2456
7466,43765,test,411,Ansambl Mastika,3,Nova Zemja,2011-02-18 13:42:09,International,[118],3,4252,3652
7467,43766,test,411,Ansambl Mastika,3,Memede Zlatna Ptica,2011-02-18 13:42:10,International,[118],4,3366,2843
7468,43767,test,411,Ansambl Mastika,3,Pesna bez Zborovi/More Tri Godini,2011-02-18 13:42:11,International,[118],0,871,601
7469,43768,test,411,Ansambl Mastika,3,Franklin'in Karsilamasi,2011-02-18 13:42:11,International,[118],1,1524,1139
7470,43859,test,10231,Katrah-Quey ft. dj Alekzander,0,tameka method (pt.1),2011-02-19 10:28:09,Hip-Hop,"[21, 811]",3,1674,1283
7471,44777,test,10345,Least Carpet,5,Old Wedding Song,2011-03-01 14:34:08,Folk,"[17, 33]",7,4397,3454
7472,44800,test,10356,Aleksi Eeben,1,Avaruusmiehen Pieni Askel (Spaceman's Small Step),2011-03-01 11:20:47,Experimental,[360],1,3423,2895
7473,45149,test,10418,Nisiru,0,Magyar Skweeast,2011-03-10 12:24:51,Electronic,"[15, 468, 491]",2,5960,5041
7474,45152,test,10422,DrGy,0,Million Flutes And One Drunken Shepherd,2011-03-10 13:25:54,Electronic,"[15, 468, 491]",7,8960,7832
7475,45934,test,10497,Rune Martinsen,2,Melancholic Depression,2011-03-28 12:50:59,Experimental,"[1, 38, 41]",1,2295,824
7476,46717,test,10698,Eva-Maria Houben,6,three lullabies 3,2011-04-12 16:41:28,Experimental,[38],2,1994,1577
7477,46718,test,10698,Eva-Maria Houben,6,three lullabies 1,2011-04-12 16:41:29,Experimental,[38],3,3012,2491
7478,46720,test,10698,Eva-Maria Houben,6,three lullabies 2,2011-04-12 16:54:11,Experimental,[38],1,2565,2124
7479,47471,test,10865,Elks,2,Weed Wolf,2011-04-29 16:46:37,Rock,"[25, 31, 361]",2,6118,5190
7480,47526,test,7073,Bare Wires,15,Romantic Girl,2011-05-03 16:42:11,Rock,"[85, 111]",3,3477,3173
7481,47628,test,10900,Clever Elsa,1,A Promise,2011-05-07 10:07:18,Folk,[33],3,1227,766
7482,48293,test,3766,Goto80,37,aaf,2011-05-31 09:04:29,Electronic,[240],11,11425,10303
7483,48990,test,6107,Les Baudouins Morts,1,Rompuy Reggae,2011-06-14 11:15:16,Rock,"[12, 25]",0,3508,2477
7484,48999,test,11153,The Great Wilderness,4,Dark Horse,2011-06-14 11:39:43,Rock,[359],10,6725,4070
7485,49477,test,3222,Garmisch,15,U Fine (Remix) (Featuring CM aka Creative),2011-06-23 09:57:26,Pop,[10],2,776,549
7486,50752,test,11418,Metalmorphosis,2,Ballada Bezbożna,2011-07-12 13:03:43,Rock,[31],5,6368,2847
7487,50753,test,11418,Metalmorphosis,2,Całujcie Mnie,2011-07-12 13:03:43,Rock,[31],3,5833,2146
7488,50754,test,11418,Metalmorphosis,2,Biopsja Duszy,2011-07-12 13:03:43,Rock,[31],4,5568,2496
7489,51260,test,11471,Les Filles et les Garçons,0,I Sing Despair,2011-07-22 12:10:54,Pop,[10],2,1116,815
7490,51272,test,11483,Work Drugs,0,Summer Blood,2011-07-22 12:11:02,Pop,[10],2,1718,1402
7491,51301,test,9336,John Badger & The Moustache Riders of Doom,16,Skeletons Fighting Over A Pickled Herring,2011-07-24 11:09:20,Experimental,"[38, 47, 125]",1,2321,996
7492,51305,test,9336,John Badger & The Moustache Riders of Doom,16,A Nation of Culls & Weeds,2011-07-24 11:18:19,Experimental,"[38, 47, 125]",1,2057,850
7493,53228,test,11811,Fruit Flesh,1,Cater Gator,2011-08-31 13:44:42,Pop,[76],0,1419,821
7494,53229,test,11811,Fruit Flesh,1,Cocaine,2011-08-31 13:47:59,Pop,[76],1,1753,808
7495,53586,test,77,Big Blood,219,Run,2011-09-07 20:16:29,Folk,[17],15,7652,3492
7496,53587,test,77,Big Blood,219,I Will Love You,2011-09-07 20:16:39,Folk,[17],4,5069,2407
7497,53588,test,77,Big Blood,219,Never Let Me Go,2011-09-07 20:16:45,Folk,[17],6,4796,1703
7498,53589,test,77,Big Blood,219,Keening,2011-09-07 20:16:51,Folk,[17],6,4091,1335
7499,54703,test,12030,Bird of Youth,1,Sons And Daughters,2011-10-12 12:35:24,Folk,"[17, 103]",1,1509,1145
7500,56523,test,12273,Kevin Bryce,12,Sports Day,2011-11-16 17:44:40,Electronic,[15],2,10662,6898
7501,56895,test,1655,Lame Drivers,70,(as Puppen),2011-11-30 17:40:00,Pop,[10],7,4360,2814
7502,56929,test,12354,Jack Ruby,6,Hit and Run,2011-12-01 17:04:33,Rock,"[25, 71]",23,19785,15373
7503,57271,test,12158,Sol Rezza,21,The existence of the light,2011-12-09 17:08:43,Experimental,"[38, 456, 514]",8,2703,2018
7504,57272,test,12158,Sol Rezza,21,The existence of the light,2011-12-09 17:08:45,Experimental,"[38, 456, 514]",4,1735,1430
7505,57273,test,12158,Sol Rezza,21,The existence of the light,2011-12-09 17:08:45,Experimental,"[38, 456, 514]",5,2143,1730
7506,57274,test,12158,Sol Rezza,21,The existence of the light,2011-12-09 17:08:46,Experimental,"[38, 456, 514]",8,3345,2715
7507,57540,test,11122,Ralp,6,Oxuria Memoth,2011-12-13 12:47:11,Electronic,[297],12,8652,7369
7508,59562,test,12833,Handgrenades,3,Demo to London,2012-01-26 15:51:59,Rock,"[25, 89]",4,3152,2210
7509,59581,test,12351,Circus Marcus,112,Búsqueda exploratoria #005 - Tu pars.mp3,2012-01-27 01:59:42,International,[77],21,13633,6346
7510,59695,test,12856,Judith Cohen,0,Coplas de Purím,2012-02-01 15:07:26,International,[2],0,985,436
7511,60476,test,12967,Mokhov,0,Perfect Tomorrow,2012-02-13 11:37:21,Hip-Hop,[21],13,3916,2637
7512,60533,test,12974,Rakiya,5,Gori Mori,2012-02-13 16:51:45,International,[524],0,1524,1080
7513,60534,test,12974,Rakiya,5,Siki Siki Baba,2012-02-13 16:51:47,International,[524],1,1956,1309
7514,60535,test,12974,Rakiya,5,Sa Bas Tute,2012-02-13 16:51:47,International,[524],1,1841,1398
7515,60536,test,12974,Rakiya,5,Me Phirava Daje,2012-02-13 16:51:48,International,[524],0,1897,1503
7516,60537,test,12974,Rakiya,5,Sweet Girl,2012-02-13 16:51:49,International,[524],0,3872,3293
7517,60871,test,10174,Eastern Watershed Klezmer Quartet,1,Avante Me Fante,2012-02-20 17:33:52,International,"[130, 741]",1,2289,1741
7518,60872,test,10174,Eastern Watershed Klezmer Quartet,1,Introduction//Hora Mare,2012-02-20 17:33:53,International,"[130, 741]",0,1929,1561
7519,60873,test,10174,Eastern Watershed Klezmer Quartet,1,Hora De La Me Hedinti,2012-02-20 17:33:54,International,"[130, 741]",1,2412,1925
7520,60874,test,10174,Eastern Watershed Klezmer Quartet,1,Ca Aenesaca De La Cobadin,2012-02-20 17:33:55,International,"[130, 741]",1,2376,1949
7521,60875,test,10174,Eastern Watershed Klezmer Quartet,1,Piece de Tarita,2012-02-20 17:33:55,International,"[130, 741]",5,4375,3524
7522,61820,test,13158,Ed Saad,0,THRASHMETAL,2012-03-06 17:49:18,Rock,"[98, 361]",0,3255,2789
7523,61821,test,13158,Ed Saad,0,WALKING WITH SAAD,2012-03-06 17:49:19,Rock,"[98, 361]",0,3101,2701
7524,63064,test,13326,Koona,5,Underwater,2012-03-31 19:59:25,Electronic,"[15, 468]",12,8500,4961
7525,63065,test,13326,Koona,5,Starkey,2012-03-31 19:59:25,Electronic,"[15, 468]",77,121957,99950
7526,63149,test,10,Lucky Dragons,111,25,2012-04-02 17:52:58,Experimental,"[22, 38]",1,2256,1133
7527,63159,test,10,Lucky Dragons,111,15,2012-04-02 17:53:06,Experimental,"[22, 38]",0,7393,633
7528,63161,test,10,Lucky Dragons,111,13,2012-04-02 17:53:08,Experimental,"[22, 38]",1,2354,811
7529,63250,test,77,Big Blood,219,Out of Turn,2012-04-05 13:48:24,Folk,[17],2,2902,2004
7530,63251,test,77,Big Blood,219,Mark the Spot Spot,2012-04-05 13:48:24,Folk,[17],1,2938,1607
7531,63252,test,77,Big Blood,219,Leviathan Song pt. I,2012-04-05 13:48:25,Folk,[17],1,2369,1529
7532,63253,test,77,Big Blood,219,Sirens Knell,2012-04-05 13:48:25,Folk,[17],3,2424,1444
7533,63255,test,77,Big Blood,219,Away pt. I,2012-04-05 13:48:27,Folk,[17],6,2266,1443
7534,63257,test,77,Big Blood,219,Awake Too Long,2012-04-05 13:48:29,Folk,[17],1,2731,1267
7535,63258,test,77,Big Blood,219,Shadows for the Land,2012-04-05 13:48:30,Folk,[17],4,2055,1281
7536,63456,test,77,Big Blood,219,Away pt. II,2012-04-11 00:43:14,Folk,[17],5,5127,3899
7537,63457,test,77,Big Blood,219,Old Time Primitives,2012-04-11 00:55:14,Folk,[17],10,5798,3923
7538,64618,test,13492,Indian Wells,28,Deuce,2012-05-10 12:02:53,Electronic,[42],12,6289,4019
7539,65265,test,13606,Susan Alcorn,2,Excerpt 1 - Jandek with Susan Alcorn Ryan Sawyer Shahzad Ismaily,2012-05-23 17:28:01,Experimental,[250],5,2781,2178
7540,65777,test,13720,Adubter,2,Sun Rice,2012-05-30 15:49:53,Electronic,[468],4,7801,4411
7541,65779,test,13720,Adubter,2,Let's go!,2012-05-30 15:50:01,Electronic,[468],5,11622,7649
7542,65780,test,13720,Adubter,2,OutroDub,2012-05-30 11:50:02,Electronic,[468],15,26839,19996
7543,66534,test,10027,Waylon Thornton,91,Gator Foot,2012-06-17 09:38:23,Rock,"[27, 404]",8,5870,3934
7544,66535,test,10027,Waylon Thornton,91,Baladora,2012-06-17 09:38:28,Rock,"[27, 404]",13,5625,3207
7545,66536,test,10027,Waylon Thornton,91,Bat Glasses,2012-06-17 09:38:31,Rock,"[27, 404]",8,5415,3689
7546,66537,test,10027,Waylon Thornton,91,Cold Spot,2012-06-17 09:38:36,Rock,"[27, 404]",14,6923,4303
7547,66538,test,10027,Waylon Thornton,91,Pass The Ring,2012-06-17 09:38:39,Rock,"[27, 404]",6,6276,4450
7548,66539,test,10027,Waylon Thornton,91,Come On Down,2012-06-17 09:43:16,Rock,"[27, 404]",7,12653,10092
7549,66717,test,13904,Young Love,1,Love On The Run,2012-06-21 06:45:54,Rock,"[71, 89]",3,3272,2517
7550,67330,test,13985,Drama for Yamaha,4,Rutherford,2012-07-05 02:21:57,Pop,[76],1,1311,998
7551,67331,test,13985,Drama for Yamaha,4,Diver,2012-07-05 02:21:57,Pop,[76],3,1378,1039
7552,67332,test,13985,Drama for Yamaha,4,Island Pop,2012-07-05 02:21:58,Pop,[76],8,2298,1821
7553,67333,test,13985,Drama for Yamaha,4,Lagoon,2012-07-05 02:21:59,Pop,[76],2,1581,1204
7554,67334,test,13985,Drama for Yamaha,4,Spears,2012-07-05 02:21:59,Pop,[76],2,2239,1697
7555,67336,test,13985,Drama for Yamaha,4,Waterflies,2012-07-05 02:22:01,Pop,[76],5,2452,2029
7556,67365,test,13997,Saitto Elettrico Goodsound,0,World Premiere Grand Revue [#15 And 13],2012-07-05 04:59:39,Pop,[76],0,1173,855
7557,67457,test,1783,Big City Orchestra,12,a kiss,2012-07-06 19:42:46,Experimental,[1],5,2195,761
7558,68404,test,14098,LAZY,2,Party City,2012-07-30 14:34:05,Rock,"[12, 25]",5,4458,3230
7559,68536,test,14123,andybrannan,0,"Ambience Brooklyn Zoo Cafeteria, NYC",2012-08-03 14:25:00,Experimental,[30],2,3262,2181
7560,68537,test,14123,andybrannan,0,Ambience Brooklyn Zoo Kids Waiting for Train,2012-08-03 14:25:00,Experimental,[30],1,3052,1905
7561,68551,test,14132,gelo-papas,0,Crowd Walla,2012-08-03 14:25:10,Experimental,[30],0,1849,766
7562,68582,test,13492,Indian Wells,28,In The Streets,2012-08-03 05:32:27,Electronic,[42],28,48870,41122
7563,68587,test,13492,Indian Wells,28,South Beach,2012-08-03 15:32:30,Electronic,[42],9,6572,4440
7564,68891,test,9067,Broke For Free,963,Building The Sun,2012-08-13 03:28:21,Electronic,[400],23,17613,12287
7565,68892,test,9067,Broke For Free,963,One And,2012-08-13 03:28:21,Electronic,[400],22,16932,10961
7566,68893,test,9067,Broke For Free,963,Sidewalk Chalk,2012-08-13 03:28:22,Electronic,[400],22,15814,11069
7567,68894,test,9067,Broke For Free,963,Blown Out,2012-08-13 03:28:23,Electronic,[400],48,18096,12019
7568,68895,test,9067,Broke For Free,963,Luminous,2012-08-13 03:28:24,Electronic,[400],22,19035,13296
7569,68896,test,9067,Broke For Free,963,Fuck It,2012-08-13 03:28:24,Electronic,[400],46,20913,15411
7570,68897,test,9067,Broke For Free,963,Figure It Out ft. Caswell,2012-08-13 03:28:25,Electronic,[400],30,17588,12807
7571,68898,test,9067,Broke For Free,963,Like Swimming,2012-08-13 03:28:26,Electronic,[400],77,74361,56615
7572,68899,test,9067,Broke For Free,963,Lonely Organ,2012-08-13 03:28:27,Electronic,[400],44,24556,18613
7573,69221,test,14217,Max Grin,2,Stay (Original Mix),2012-08-26 09:59:32,Electronic,[468],8,8389,4792
7574,69222,test,14217,Max Grin,2,Slump (feat. Mac),2012-08-26 09:59:33,Electronic,[468],3,7446,4982
7575,69223,test,14217,Max Grin,2,Satellite (feat. Stereo),2012-08-26 09:59:34,Electronic,[468],7,12219,8711
7576,69303,test,12704,Diamond Terrifier,1,The Subtle Body Wears a Shadow,2012-08-27 17:36:52,Experimental,"[38, 41, 47]",1,1917,1014
7577,71371,test,14555,Black Bones,9,Good Times,2012-10-18 02:21:23,Rock,"[12, 25]",3,3191,2289
7578,71372,test,14555,Black Bones,9,Rock N Roll,2012-10-18 02:21:24,Rock,"[12, 25]",5,4288,3222
7579,71420,test,14558,Kurobear,3,Without Love,2012-10-18 13:12:23,Electronic,"[15, 182]",7,7080,5347
7580,71503,test,15504,ui,0,@,2012-10-19 17:37:18,Electronic,"[15, 240, 297]",17,10449,7263
7581,71711,test,5309,Bad Party,2,Not That Kind Of Girl,2012-10-23 10:12:04,Rock,"[25, 53]",3,2652,2296
7582,73494,test,14953,Echo Beach,1,Boss Extended,2012-12-05 22:09:36,Experimental,[38],1,1950,1395
7583,73519,test,14958,Hounds Of Hate,0,Evil That Men Do,2012-12-06 18:16:02,Rock,[109],0,2871,2413
7584,73520,test,14958,Hounds Of Hate,0,Pride,2012-12-06 18:16:02,Rock,[109],0,3813,3399
7585,73521,test,14958,Hounds Of Hate,0,Brotherhood Of Night,2012-12-06 18:16:03,Rock,[109],1,4530,4008
7586,73522,test,14958,Hounds Of Hate,0,Blood From A Stone,2012-12-06 18:16:04,Rock,[109],2,11665,10232
7587,73776,test,14991,StrangeZero,1,Different Feelings,2012-12-11 08:36:08,International,[130],6,10464,7412
7588,73777,test,14982,Melodiesinfonie,3,Zeitmaschine,2012-12-11 13:36:13,International,[130],5,5448,4560
7589,73779,test,14981,Mezonom,0,Deep Cut,2012-12-11 13:36:15,International,[130],2,5840,5237
7590,74002,test,15036,Mystery Pills,3,The Glass Traditions,2012-12-16 13:01:13,Pop,[362],10,2167,1485
7591,74374,test,15118,Roslyn,0,O Holy Night,2012-12-25 02:21:20,Experimental,[763],3,3031,2312
7592,74393,test,12565,Rue Royale,8,Snow on Snow (The Bleak Midwinter),2012-12-24 21:50:38,Experimental,[763],10,5074,3779
7593,76128,test,9067,Broke For Free,963,Budding,2013-01-16 03:22:24,Pop,[10],118,36117,29133
7594,76129,test,9067,Broke For Free,963,942 Miles,2013-01-16 03:22:30,Pop,[10],50,26479,22893
7595,76130,test,9067,Broke For Free,963,The Gold Lining,2013-01-16 03:22:33,Pop,[10],115,30185,23154
7596,76131,test,9067,Broke For Free,963,Things To Come,2013-01-15 23:22:36,Pop,[10],59,25439,21241
7597,76363,test,12351,Circus Marcus,112,Valse du tout au fond,2013-01-18 13:50:41,Instrumental,[1235],17,8901,7329
7598,81071,test,11832,Nick Kuepfer,10,"Ladybugs on Window, Spraypaint on Deer Carcass",2013-03-28 12:06:42,Experimental,"[1, 38]",2,1931,1271
7599,82462,test,4120,Throwing Muses,23,Stand Up,2013-04-09 17:44:54,Rock,[12],9,3574,2413
7600,82464,test,4120,Throwing Muses,23,Not Too Soon,2013-04-09 17:44:56,Rock,[12],7,5883,2797
7601,82778,test,16031,The Impossebulls,18,Bad Business,2013-04-16 10:11:05,Hip-Hop,[21],4,5706,4704
7602,82780,test,16031,The Impossebulls,18,World Full of Sadness,2013-04-16 10:11:07,Hip-Hop,[21],1,1701,1473
7603,83898,test,16170,Rod Rivers and the Big Action Sound,0,The Splendor of Love,2013-05-03 11:30:45,Experimental,"[1, 38, 186]",1,1547,1363
7604,83906,test,16170,Rod Rivers and the Big Action Sound,0,Before I Go Out,2013-05-03 11:30:50,Experimental,"[1, 38, 186]",2,3957,3101
7605,84057,test,16248,Sydney Beveridge,0,Star Spangled Preachers,2013-05-07 15:10:05,Experimental,"[38, 224, 514]",0,3850,1734
7606,84091,test,16267,Émilie Simon,18,Antartic (Le Perche Oreille Remix),2013-05-07 20:48:28,Electronic,"[236, 337, 468]",2,5247,4220
7607,84152,test,1464,Sikhara,6,Haka,2013-05-10 05:09:03,Experimental,[38],6,2817,1420
7608,84736,test,12351,Circus Marcus,112,Pompas de Jabón,2013-05-23 11:21:29,Instrumental,[1235],11,8528,6333
7609,84777,test,16378,Howse,0,Nothings Wrong (Shufflin' Edit),2013-05-23 08:42:54,Electronic,"[15, 181, 182]",2,9222,6298
7610,85307,test,3222,Garmisch,15,They Seem To Be Intelligent,2013-06-04 09:57:16,Pop,"[10, 362]",4,2415,1850
7611,85308,test,3222,Garmisch,15,They Seem To Be Intelligent (Tastes So Intelligent Mixx),2013-06-04 09:57:17,Pop,"[10, 362]",1,1136,898
7612,85309,test,3222,Garmisch,15,They Seem To Be Intelligent (dustmotes Remix),2013-06-04 09:57:17,Pop,"[10, 362]",3,1225,892
7613,85310,test,3222,Garmisch,15,They Seem To Be Intelligent (Instrumental),2013-06-04 09:57:18,Pop,"[10, 362]",6,2092,1657
7614,85311,test,3222,Garmisch,15,They Seem To Be Intelligent (Tastes So Intelligenstrumental),2013-06-04 09:57:19,Pop,"[10, 362]",1,1875,1486
7615,85592,test,3222,Garmisch,15,Truth Is,2013-06-11 08:42:33,Pop,"[10, 362]",3,2085,1721
7616,85593,test,3222,Garmisch,15,Sole (Fire & Ice),2013-06-11 08:42:33,Pop,"[10, 362]",4,1984,1622
7617,85594,test,3222,Garmisch,15,You Come Get Your Boy Now,2013-06-11 08:42:35,Pop,"[10, 362]",2,1640,1247
7618,85595,test,3222,Garmisch,15,Truth Is (Interlude),2013-06-11 08:42:35,Pop,"[10, 362]",1,1488,1233
